Branch_ID,Branch_Name,Customer_ID,Customer_Name,Total_Spent,Spending_rank
BR0748,"Kolkata Branch 748",CUST008884,"Amit Sharma",299998.53,3
BR0749,"Lucknow Branch 749",CUST086516,"Simran Kumar",464921.67,1
BR0749,"Lucknow Branch 749",CUST082511,"Vivek Mehta",449011.28,2
BR0749,"Lucknow Branch 749",CUST096484,"Manish Mishra",383598.68,3
BR0750,"Kota Branch 750",CUST082914,"Suresh Mehta",572927.75,1
BR0750,"Kota Branch 750",CUST012406,"Anjali Rathore",541019.39,2
BR0750,"Kota Branch 750",CUST024636,"Amit Bansal",431690.87,3
BR0751,"Pune Branch 751",CUST036043,"Rohit Malhotra",776573.20,1
BR0751,"Pune Branch 751",CUST039459,"Simran Jain",715108.84,2
BR0751,"Pune Branch 751",CUST005667,"Pawan Gupta",699653.04,3
BR0752,"Jaipur Branch 752",CUST000007,"Rohit Choudhary",424180.25,1
BR0752,"Jaipur Branch 752",CUST021011,"Rahul Rathore",365563.65,2
BR0752,"Jaipur Branch 752",CUST058003,"Deepak Rathore",299884.22,3
BR0753,"Bengaluru Branch 753",CUST005265,"Rahul Singh",420765.50,1
BR0753,"Bengaluru Branch 753",CUST082348,"Arjun Joshi",339686.27,2
BR0753,"Bengaluru Branch 753",CUST092992,"Karan Joshi",313187.96,3
BR0754,"Chandigarh Branch 754",CUST073619,"Kavita Sharma",525065.46,1
BR0754,"Chandigarh Branch 754",CUST097429,"Priya Mehta",497013.48,2
BR0754,"Chandigarh Branch 754",CUST027383,"Manish Rathore",336627.84,3
BR0755,"Udaipur Branch 755",CUST083297,"Karan Tiwari",595927.34,1
BR0755,"Udaipur Branch 755",CUST091369,"Pawan Agarwal",518417.33,2
BR0755,"Udaipur Branch 755",CUST055812,"Priya Gupta",441017.00,3
BR0756,"Chennai Branch 756",CUST007457,"Arjun Malhotra",552972.50,1
BR0756,"Chennai Branch 756",CUST056273,"Kavita Rathore",404484.54,2
BR0756,"Chennai Branch 756",CUST096563,"Kavita Rathore",357160.58,3
BR0757,"Chandigarh Branch 757",CUST024091,"Shreya Jain",299925.95,1
BR0757,"Chandigarh Branch 757",CUST026431,"Arjun Malhotra",299780.26,2
BR0757,"Chandigarh Branch 757",CUST026528,"Manish Choudhary",299311.17,3
BR0758,"Pune Branch 758",CUST094591,"Amit Singh",464562.59,1
BR0758,"Pune Branch 758",CUST029819,"Pooja Singh",341706.08,2
BR0758,"Pune Branch 758",CUST022098,"Pawan Malhotra",321299.60,3
BR0759,"Alwar Branch 759",CUST075500,"Anjali Saini",339569.97,1
BR0759,"Alwar Branch 759",CUST072899,"Pawan Mishra",299377.78,2
BR0759,"Alwar Branch 759",CUST004894,"Nikhil Jain",299059.72,3
BR0760,"Chennai Branch 760",CUST024388,"Shreya Verma",560834.24,1
BR0760,"Chennai Branch 760",CUST059098,"Rohit Verma",444072.24,2
BR0760,"Chennai Branch 760",CUST061158,"Neha Tiwari",356706.60,3
BR0761,"Indore Branch 761",CUST077662,"Karan Joshi",548155.12,1
BR0761,"Indore Branch 761",CUST079776,"Meena Jain",466682.53,2
BR0761,"Indore Branch 761",CUST072071,"Karan Bansal",320703.97,3
BR0762,"Chennai Branch 762",CUST078613,"Karan Gupta",443588.76,1
BR0762,"Chennai Branch 762",CUST084002,"Sneha Mehta",299568.92,2
BR0762,"Chennai Branch 762",CUST080764,"Shreya Malhotra",299409.52,3
BR0763,"Bhopal Branch 763",CUST000587,"Komal Singh",550182.37,1
BR0763,"Bhopal Branch 763",CUST019811,"Kavita Mishra",516925.73,2
BR0763,"Bhopal Branch 763",CUST012858,"Kavita Yadav",502393.02,3
BR0764,"Alwar Branch 764",CUST054765,"Nikhil Verma",400684.76,1
BR0764,"Alwar Branch 764",CUST004555,"Amit Saini",369887.38,2
BR0764,"Alwar Branch 764",CUST024162,"Suresh Kumar",312695.44,3
BR0765,"Chandigarh Branch 765",CUST009932,"Nikhil Singh",380203.16,1
BR0765,"Chandigarh Branch 765",CUST078778,"Amit Joshi",335365.83,2
BR0765,"Chandigarh Branch 765",CUST031836,"Pooja Rathore",308960.87,3
BR0766,"Udaipur Branch 766",CUST085429,"Pooja Patel",508999.34,1
BR0766,"Udaipur Branch 766",CUST065584,"Anjali Patel",464642.42,2
BR0766,"Udaipur Branch 766",CUST054317,"Nikhil Joshi",403694.15,3
BR0767,"Ahmedabad Branch 767",CUST089749,"Rohit Jain",344740.50,1
BR0767,"Ahmedabad Branch 767",CUST046281,"Sneha Patel",327122.81,2
BR0767,"Ahmedabad Branch 767",CUST063600,"Rahul Jain",325478.37,3
BR0768,"Mumbai Branch 768",CUST050640,"Sneha Mishra",422851.74,1
BR0768,"Mumbai Branch 768",CUST038541,"Vikas Mishra",422119.10,2
BR0768,"Mumbai Branch 768",CUST058422,"Arjun Tiwari",406494.30,3
BR0769,"Jodhpur Branch 769",CUST032027,"Vikas Bansal",591307.42,1
BR0769,"Jodhpur Branch 769",CUST036855,"Arjun Agarwal",473814.70,2
BR0769,"Jodhpur Branch 769",CUST038479,"Ankit Yadav",412976.38,3
BR0770,"Mumbai Branch 770",CUST003264,"Priya Yadav",586258.62,1
BR0770,"Mumbai Branch 770",CUST029065,"Shreya Verma",409130.76,2
BR0770,"Mumbai Branch 770",CUST023433,"Suresh Yadav",350116.20,3
BR0771,"Surat Branch 771",CUST070286,"Sneha Gupta",319143.11,1
BR0771,"Surat Branch 771",CUST057651,"Komal Joshi",307114.45,2
BR0771,"Surat Branch 771",CUST040859,"Rahul Saini",299895.59,3
BR0772,"Surat Branch 772",CUST098950,"Manish Rathore",384569.36,1
BR0772,"Surat Branch 772",CUST046787,"Arjun Saini",346493.19,2
BR0772,"Surat Branch 772",CUST010536,"Pooja Mehta",299639.02,3
BR0773,"Chennai Branch 773",CUST081910,"Pawan Patel",400504.02,1
BR0773,"Chennai Branch 773",CUST025730,"Manish Joshi",299886.25,2
BR0773,"Chennai Branch 773",CUST016412,"Komal Sharma",299876.64,3
BR0774,"Kota Branch 774",CUST005857,"Deepak Saini",458273.91,1
BR0774,"Kota Branch 774",CUST090503,"Deepak Kumar",445968.61,2
BR0774,"Kota Branch 774",CUST010144,"Kavita Jain",320171.62,3
BR0775,"Udaipur Branch 775",CUST036458,"Rahul Kumar",458334.09,1
BR0775,"Udaipur Branch 775",CUST030242,"Meena Patel",436722.14,2
BR0775,"Udaipur Branch 775",CUST000189,"Amit Mishra",367357.86,3
BR0776,"Lucknow Branch 776",CUST007406,"Pawan Mishra",525219.17,1
BR0776,"Lucknow Branch 776",CUST032617,"Shreya Jain",499000.64,2
BR0776,"Lucknow Branch 776",CUST011109,"Deepak Singh",358357.17,3
BR0777,"Bhopal Branch 777",CUST081828,"Suresh Yadav",381617.72,1
BR0777,"Bhopal Branch 777",CUST018644,"Rahul Joshi",327042.91,2
BR0777,"Bhopal Branch 777",CUST001812,"Deepak Jain",299883.07,3
BR0778,"Ahmedabad Branch 778",CUST015791,"Ankit Kumar",405103.61,1
BR0778,"Ahmedabad Branch 778",CUST043626,"Pooja Gupta",368747.20,2
BR0778,"Ahmedabad Branch 778",CUST064379,"Vikas Kumar",316738.20,3
BR0779,"Alwar Branch 779",CUST029450,"Kavita Verma",551390.48,1
BR0779,"Alwar Branch 779",CUST017008,"Karan Yadav",484052.81,2
BR0779,"Alwar Branch 779",CUST025255,"Anjali Sharma",437532.56,3
BR0780,"Pune Branch 780",CUST016023,"Anjali Joshi",439471.66,1
BR0780,"Pune Branch 780",CUST033465,"Meena Mishra",316267.47,2
BR0780,"Pune Branch 780",CUST081056,"Karan Bansal",299954.44,3
BR0781,"Kota Branch 781",CUST034158,"Komal Singh",439659.05,1
BR0781,"Kota Branch 781",CUST039675,"Amit Singh",435727.77,2
BR0781,"Kota Branch 781",CUST092612,"Anjali Malhotra",375312.60,3
BR0782,"Indore Branch 782",CUST018951,"Shreya Jain",460772.10,1
BR0782,"Indore Branch 782",CUST084662,"Pawan Patel",453166.97,2
BR0782,"Indore Branch 782",CUST082567,"Riya Mehta",428514.74,3
BR0783,"Jaipur Branch 783",CUST041403,"Riya Singh",450593.31,1
BR0783,"Jaipur Branch 783",CUST023257,"Arjun Yadav",449644.51,2
BR0783,"Jaipur Branch 783",CUST084888,"Arjun Malhotra",364531.16,3
BR0784,"Delhi Branch 784",CUST011536,"Ankit Mishra",498707.78,1
BR0784,"Delhi Branch 784",CUST004442,"Sneha Choudhary",299916.29,2
BR0784,"Delhi Branch 784",CUST070504,"Vivek Saini",299607.80,3
BR0785,"Kota Branch 785",CUST032287,"Amit Joshi",560905.24,1
BR0785,"Kota Branch 785",CUST038479,"Ankit Yadav",488437.78,2
BR0785,"Kota Branch 785",CUST061473,"Sneha Singh",450634.02,3
BR0786,"Delhi Branch 786",CUST082921,"Deepak Singh",325249.95,1
BR0786,"Delhi Branch 786",CUST045029,"Neha Sharma",299358.69,2
BR0786,"Delhi Branch 786",CUST050480,"Karan Yadav",298802.93,3
BR0787,"Kolkata Branch 787",CUST048954,"Komal Tiwari",367552.70,1
BR0787,"Kolkata Branch 787",CUST080469,"Simran Gupta",299891.57,2
BR0787,"Kolkata Branch 787",CUST009177,"Deepak Joshi",299748.42,3
BR0788,"Ahmedabad Branch 788",CUST051186,"Vikas Malhotra",524714.51,1
BR0788,"Ahmedabad Branch 788",CUST037306,"Rahul Patel",299898.20,2
BR0788,"Ahmedabad Branch 788",CUST029952,"Arjun Jain",299439.74,3
BR0789,"Indore Branch 789",CUST012045,"Simran Kumar",499388.69,1
BR0789,"Indore Branch 789",CUST098924,"Priya Sharma",301760.74,2
BR0789,"Indore Branch 789",CUST004670,"Sneha Malhotra",299819.40,3
BR0790,"Lucknow Branch 790",CUST049258,"Arjun Mehta",389797.64,1
BR0790,"Lucknow Branch 790",CUST041004,"Pawan Mehta",299919.89,2
BR0790,"Lucknow Branch 790",CUST041346,"Komal Mishra",299622.72,3
BR0791,"Chennai Branch 791",CUST011412,"Kavita Singh",451475.71,1
BR0791,"Chennai Branch 791",CUST052369,"Manish Joshi",403083.63,2
BR0791,"Chennai Branch 791",CUST052366,"Neha Malhotra",299793.06,3
BR0792,"Chennai Branch 792",CUST065343,"Manish Tiwari",437993.74,1
BR0792,"Chennai Branch 792",CUST043857,"Komal Sharma",376745.32,2
BR0792,"Chennai Branch 792",CUST027131,"Karan Singh",299442.11,3
BR0793,"Udaipur Branch 793",CUST083362,"Rahul Tiwari",486376.72,1
BR0793,"Udaipur Branch 793",CUST089396,"Neha Tiwari",404229.28,2
BR0793,"Udaipur Branch 793",CUST046817,"Priya Tiwari",392117.84,3
BR0794,"Jaipur Branch 794",CUST066541,"Simran Jain",407965.48,1
BR0794,"Jaipur Branch 794",CUST010584,"Arjun Yadav",349633.38,2
BR0794,"Jaipur Branch 794",CUST058349,"Rahul Tiwari",309522.81,3
BR0795,"Jaipur Branch 795",CUST058430,"Meena Sharma",434476.21,1
BR0795,"Jaipur Branch 795",CUST080569,"Karan Jain",434309.90,2
BR0795,"Jaipur Branch 795",CUST058423,"Karan Kumar",410239.76,3
BR0796,"Surat Branch 796",CUST016540,"Vivek Malhotra",556910.70,1
BR0796,"Surat Branch 796",CUST081254,"Suresh Rathore",401098.72,2
BR0796,"Surat Branch 796",CUST056176,"Nikhil Sharma",389589.07,3
BR0797,"Bengaluru Branch 797",CUST075743,"Rahul Patel",491441.01,1
BR0797,"Bengaluru Branch 797",CUST065529,"Kavita Choudhary",452911.55,2
BR0797,"Bengaluru Branch 797",CUST029755,"Pooja Mehta",396800.56,3
BR0798,"Bengaluru Branch 798",CUST001932,"Amit Agarwal",567779.32,1
BR0798,"Bengaluru Branch 798",CUST083073,"Arjun Gupta",565785.89,2
BR0798,"Bengaluru Branch 798",CUST099180,"Pooja Verma",356552.27,3
BR0799,"Lucknow Branch 799",CUST090484,"Nikhil Singh",529674.65,1
BR0799,"Lucknow Branch 799",CUST075311,"Suresh Yadav",410575.27,2
BR0799,"Lucknow Branch 799",CUST073050,"Pawan Singh",299917.94,3
BR0800,"Ahmedabad Branch 800",CUST072186,"Meena Agarwal",506448.89,1
BR0800,"Ahmedabad Branch 800",CUST051630,"Komal Sharma",469185.75,2
BR0800,"Ahmedabad Branch 800",CUST096038,"Amit Agarwal",332459.39,3
BR0801,"Pune Branch 801",CUST013783,"Kavita Singh",489439.02,1
BR0801,"Pune Branch 801",CUST001973,"Manish Choudhary",299975.12,2
BR0801,"Pune Branch 801",CUST071633,"Kavita Singh",299919.83,3
BR0802,"Lucknow Branch 802",CUST079279,"Neha Agarwal",589323.42,1
BR0802,"Lucknow Branch 802",CUST067005,"Pawan Kumar",410116.27,2
BR0802,"Lucknow Branch 802",CUST096917,"Anjali Verma",299345.26,3
BR0803,"Kota Branch 803",CUST042553,"Sneha Jain",416921.68,1
BR0803,"Kota Branch 803",CUST074437,"Manish Jain",315532.52,2
BR0803,"Kota Branch 803",CUST016152,"Simran Singh",299891.26,3
BR0804,"Chandigarh Branch 804",CUST036566,"Pawan Rathore",409930.88,1
BR0804,"Chandigarh Branch 804",CUST000724,"Karan Agarwal",299821.28,2
BR0804,"Chandigarh Branch 804",CUST060554,"Riya Choudhary",299692.87,3
BR0805,"Jaipur Branch 805",CUST028280,"Priya Saini",533214.62,1
BR0805,"Jaipur Branch 805",CUST050676,"Riya Mishra",336386.43,2
BR0805,"Jaipur Branch 805",CUST040919,"Kavita Mishra",299930.09,3
BR0806,"Hyderabad Branch 806",CUST092857,"Vikas Patel",554109.42,1
BR0806,"Hyderabad Branch 806",CUST099461,"Anjali Jain",401013.16,2
BR0806,"Hyderabad Branch 806",CUST083183,"Nikhil Gupta",312746.70,3
BR0807,"Jaipur Branch 807",CUST079258,"Vivek Bansal",374517.14,1
BR0807,"Jaipur Branch 807",CUST061492,"Nikhil Bansal",299210.93,2
BR0807,"Jaipur Branch 807",CUST025155,"Rahul Singh",298868.01,3
BR0808,"Jaipur Branch 808",CUST038187,"Manish Yadav",551923.87,1
BR0808,"Jaipur Branch 808",CUST009399,"Komal Jain",353674.06,2
BR0808,"Jaipur Branch 808",CUST058712,"Shreya Yadav",299602.35,3
BR0809,"Kolkata Branch 809",CUST037098,"Ankit Bansal",299443.49,1
BR0809,"Kolkata Branch 809",CUST072548,"Deepak Kumar",299069.74,2
BR0809,"Kolkata Branch 809",CUST039905,"Manish Verma",298994.07,3
BR0810,"Mumbai Branch 810",CUST070529,"Pawan Mehta",548087.43,1
BR0810,"Mumbai Branch 810",CUST084200,"Ankit Singh",300774.98,2
BR0810,"Mumbai Branch 810",CUST004342,"Priya Bansal",299904.67,3
BR0811,"Jodhpur Branch 811",CUST009128,"Pawan Rathore",383405.04,1
BR0811,"Jodhpur Branch 811",CUST091444,"Neha Saini",349409.92,2
BR0811,"Jodhpur Branch 811",CUST084511,"Vikas Kumar",299783.21,3
BR0812,"Mumbai Branch 812",CUST064025,"Manish Joshi",324769.48,1
BR0812,"Mumbai Branch 812",CUST086972,"Pooja Bansal",299930.73,2
BR0812,"Mumbai Branch 812",CUST016489,"Pawan Verma",299372.81,3
BR0813,"Mumbai Branch 813",CUST055249,"Vikas Bansal",585542.14,1
BR0813,"Mumbai Branch 813",CUST050427,"Neha Tiwari",484297.34,2
BR0813,"Mumbai Branch 813",CUST017729,"Pawan Kumar",470206.05,3
BR0814,"Alwar Branch 814",CUST064349,"Karan Rathore",494258.78,1
BR0814,"Alwar Branch 814",CUST045369,"Priya Mishra",477336.36,2
BR0814,"Alwar Branch 814",CUST037122,"Amit Kumar",418482.17,3
BR0815,"Kolkata Branch 815",CUST035372,"Arjun Malhotra",519701.58,1
BR0815,"Kolkata Branch 815",CUST064826,"Nikhil Joshi",416564.23,2
BR0815,"Kolkata Branch 815",CUST011568,"Pawan Saini",403727.20,3
BR0816,"Mumbai Branch 816",CUST022095,"Nikhil Mehta",1070751.40,1
BR0816,"Mumbai Branch 816",CUST010939,"Sneha Choudhary",776012.86,2
BR0816,"Mumbai Branch 816",CUST018202,"Nikhil Bansal",681671.74,3
BR0817,"Indore Branch 817",CUST066878,"Rahul Choudhary",450900.10,1
BR0817,"Indore Branch 817",CUST032106,"Vikas Sharma",423052.20,2
BR0817,"Indore Branch 817",CUST077069,"Priya Bansal",406527.67,3
BR0818,"Indore Branch 818",CUST095511,"Vivek Malhotra",551538.68,1
BR0818,"Indore Branch 818",CUST052929,"Deepak Gupta",363469.07,2
BR0818,"Indore Branch 818",CUST037379,"Vivek Mehta",299984.89,3
BR0819,"Pune Branch 819",CUST046084,"Neha Rathore",518354.60,1
BR0819,"Pune Branch 819",CUST081711,"Meena Kumar",424813.92,2
BR0819,"Pune Branch 819",CUST043423,"Amit Agarwal",403945.19,3
BR0820,"Alwar Branch 820",CUST044082,"Pawan Agarwal",455966.75,1
BR0820,"Alwar Branch 820",CUST063013,"Vikas Saini",299808.70,2
BR0820,"Alwar Branch 820",CUST048520,"Pooja Singh",299505.98,3
BR0821,"Indore Branch 821",CUST010871,"Nikhil Bansal",581343.64,1
BR0821,"Indore Branch 821",CUST036509,"Shreya Joshi",399576.10,2
BR0821,"Indore Branch 821",CUST023950,"Suresh Saini",299158.00,3
BR0822,"Ahmedabad Branch 822",CUST039659,"Kavita Kumar",413905.48,1
BR0822,"Ahmedabad Branch 822",CUST085498,"Manish Choudhary",341427.25,2
BR0822,"Ahmedabad Branch 822",CUST068434,"Arjun Yadav",331301.97,3
BR0823,"Chennai Branch 823",CUST059422,"Simran Jain",594293.54,1
BR0823,"Chennai Branch 823",CUST062426,"Rohit Verma",531962.50,2
BR0823,"Chennai Branch 823",CUST002406,"Amit Malhotra",486676.27,3
BR0824,"Pune Branch 824",CUST020695,"Komal Mehta",490128.66,1
BR0824,"Pune Branch 824",CUST050400,"Ankit Rathore",320666.52,2
BR0824,"Pune Branch 824",CUST068090,"Amit Jain",299393.17,3
BR0825,"Chandigarh Branch 825",CUST029641,"Vikas Joshi",539398.76,1
BR0825,"Chandigarh Branch 825",CUST091141,"Pawan Tiwari",308077.56,2
BR0825,"Chandigarh Branch 825",CUST099225,"Arjun Kumar",299795.37,3
BR0826,"Chandigarh Branch 826",CUST060488,"Arjun Choudhary",527129.60,1
BR0826,"Chandigarh Branch 826",CUST087407,"Arjun Agarwal",486996.47,2
BR0826,"Chandigarh Branch 826",CUST054639,"Simran Singh",384956.50,3
BR0827,"Alwar Branch 827",CUST083819,"Arjun Joshi",299798.03,1
BR0827,"Alwar Branch 827",CUST076842,"Deepak Gupta",299681.80,2
BR0827,"Alwar Branch 827",CUST033951,"Arjun Jain",299457.00,3
BR0828,"Jodhpur Branch 828",CUST077043,"Neha Bansal",450635.70,1
BR0828,"Jodhpur Branch 828",CUST005492,"Anjali Patel",409689.00,2
BR0828,"Jodhpur Branch 828",CUST042179,"Manish Rathore",399761.72,3
BR0829,"Mumbai Branch 829",CUST050248,"Arjun Verma",598204.42,1
BR0829,"Mumbai Branch 829",CUST028319,"Ankit Choudhary",488208.04,2
BR0829,"Mumbai Branch 829",CUST082379,"Amit Yadav",464004.48,3
BR0830,"Pune Branch 830",CUST084948,"Karan Singh",589806.82,1
BR0830,"Pune Branch 830",CUST012139,"Rohit Rathore",523864.74,2
BR0830,"Pune Branch 830",CUST034681,"Sneha Saini",487558.04,3
BR0831,"Chandigarh Branch 831",CUST097014,"Karan Agarwal",440252.71,1
BR0831,"Chandigarh Branch 831",CUST039251,"Ankit Jain",312257.31,2
BR0831,"Chandigarh Branch 831",CUST047234,"Meena Patel",309236.28,3
BR0832,"Bhopal Branch 832",CUST073433,"Sneha Gupta",299228.17,1
BR0832,"Bhopal Branch 832",CUST001491,"Ankit Agarwal",298525.83,2
BR0832,"Bhopal Branch 832",CUST067077,"Sneha Rathore",298139.00,3
BR0833,"Alwar Branch 833",CUST095418,"Pooja Sharma",410578.68,1
BR0833,"Alwar Branch 833",CUST096673,"Vikas Patel",345610.90,2
BR0833,"Alwar Branch 833",CUST062166,"Riya Kumar",299187.60,3
BR0834,"Indore Branch 834",CUST011029,"Vikas Bansal",410309.37,1
BR0834,"Indore Branch 834",CUST078896,"Ankit Kumar",327880.74,2
BR0834,"Indore Branch 834",CUST032260,"Rohit Patel",299187.90,3
BR0835,"Chennai Branch 835",CUST066404,"Rohit Malhotra",480210.86,1
BR0835,"Chennai Branch 835",CUST028775,"Manish Mishra",355393.61,2
BR0835,"Chennai Branch 835",CUST037660,"Karan Rathore",299834.58,3
BR0836,"Hyderabad Branch 836",CUST060822,"Pooja Bansal",485806.04,1
BR0836,"Hyderabad Branch 836",CUST098593,"Pawan Sharma",319660.49,2
BR0836,"Hyderabad Branch 836",CUST088179,"Pawan Yadav",299952.09,3
BR0837,"Bhopal Branch 837",CUST084775,"Neha Agarwal",424953.36,1
BR0837,"Bhopal Branch 837",CUST091719,"Shreya Agarwal",389248.72,2
BR0837,"Bhopal Branch 837",CUST006061,"Pooja Kumar",321396.80,3
BR0838,"Pune Branch 838",CUST079905,"Nikhil Mehta",299905.87,1
BR0838,"Pune Branch 838",CUST052926,"Rahul Saini",299861.26,2
BR0838,"Pune Branch 838",CUST008499,"Deepak Mishra",299629.73,3
BR0839,"Mumbai Branch 839",CUST005755,"Rohit Saini",384490.89,1
BR0839,"Mumbai Branch 839",CUST038916,"Meena Jain",366550.73,2
BR0839,"Mumbai Branch 839",CUST073913,"Suresh Mehta",320929.88,3
BR0840,"Jaipur Branch 840",CUST097100,"Karan Rathore",564197.16,1
BR0840,"Jaipur Branch 840",CUST099480,"Arjun Gupta",523499.37,2
BR0840,"Jaipur Branch 840",CUST076731,"Ankit Bansal",455114.16,3
BR0841,"Kota Branch 841",CUST082705,"Karan Mehta",368347.86,1
BR0841,"Kota Branch 841",CUST095327,"Priya Jain",364481.85,2
BR0841,"Kota Branch 841",CUST049747,"Pooja Bansal",299715.27,3
BR0842,"Indore Branch 842",CUST012125,"Suresh Saini",456135.43,1
BR0842,"Indore Branch 842",CUST005485,"Meena Sharma",382133.06,2
BR0842,"Indore Branch 842",CUST059315,"Priya Tiwari",299995.46,3
BR0843,"Delhi Branch 843",CUST058879,"Riya Singh",396125.65,1
BR0843,"Delhi Branch 843",CUST093995,"Ankit Mishra",356195.17,2
BR0843,"Delhi Branch 843",CUST069983,"Karan Rathore",299943.52,3
BR0844,"Udaipur Branch 844",CUST027324,"Rahul Mishra",481272.78,1
BR0844,"Udaipur Branch 844",CUST086990,"Meena Bansal",480514.38,2
BR0844,"Udaipur Branch 844",CUST022269,"Rohit Tiwari",477944.76,3
BR0845,"Hyderabad Branch 845",CUST082908,"Meena Mehta",551864.05,1
BR0845,"Hyderabad Branch 845",CUST033373,"Vikas Kumar",514430.64,2
BR0845,"Hyderabad Branch 845",CUST006301,"Ankit Mishra",389560.37,3
BR0846,"Kota Branch 846",CUST063495,"Pawan Kumar",517659.37,1
BR0846,"Kota Branch 846",CUST018911,"Suresh Singh",379650.66,2
BR0846,"Kota Branch 846",CUST084922,"Neha Jain",311538.17,3
BR0847,"Lucknow Branch 847",CUST061935,"Vivek Sharma",481078.27,1
BR0847,"Lucknow Branch 847",CUST084951,"Priya Verma",327887.25,2
BR0847,"Lucknow Branch 847",CUST095494,"Shreya Rathore",299969.48,3
BR0848,"Ahmedabad Branch 848",CUST014337,"Sneha Jain",384440.61,1
BR0848,"Ahmedabad Branch 848",CUST036055,"Riya Yadav",299589.33,2
BR0848,"Ahmedabad Branch 848",CUST010089,"Manish Gupta",299556.17,3
BR0849,"Jaipur Branch 849",CUST065258,"Pawan Saini",397944.86,1
BR0849,"Jaipur Branch 849",CUST069766,"Rohit Tiwari",391863.05,2
BR0849,"Jaipur Branch 849",CUST038005,"Nikhil Singh",346073.13,3
BR0850,"Pune Branch 850",CUST045621,"Rohit Gupta",369281.96,1
BR0850,"Pune Branch 850",CUST001005,"Nikhil Kumar",299713.84,2
BR0850,"Pune Branch 850",CUST073664,"Ankit Choudhary",299517.14,3
BR0851,"Surat Branch 851",CUST098085,"Komal Tiwari",368069.11,1
BR0851,"Surat Branch 851",CUST063481,"Pawan Sharma",357151.35,2
BR0851,"Surat Branch 851",CUST045330,"Ankit Saini",338635.52,3
BR0852,"Jaipur Branch 852",CUST065623,"Meena Yadav",551727.15,1
BR0852,"Jaipur Branch 852",CUST066673,"Anjali Bansal",392281.52,2
BR0852,"Jaipur Branch 852",CUST069738,"Arjun Malhotra",356286.01,3
BR0853,"Jodhpur Branch 853",CUST036286,"Rahul Mishra",517126.53,1
BR0853,"Jodhpur Branch 853",CUST048340,"Pawan Mishra",451495.12,2
BR0853,"Jodhpur Branch 853",CUST072251,"Sneha Bansal",299696.22,3
BR0854,"Pune Branch 854",CUST008729,"Nikhil Bansal",486721.34,1
BR0854,"Pune Branch 854",CUST098251,"Kavita Patel",299877.48,2
BR0854,"Pune Branch 854",CUST009404,"Vivek Joshi",299852.36,3
BR0855,"Kolkata Branch 855",CUST087985,"Anjali Agarwal",534184.55,1
BR0855,"Kolkata Branch 855",CUST033703,"Nikhil Saini",383199.04,2
BR0855,"Kolkata Branch 855",CUST014425,"Komal Agarwal",356793.07,3
BR0856,"Ahmedabad Branch 856",CUST078661,"Riya Yadav",509338.62,1
BR0856,"Ahmedabad Branch 856",CUST032071,"Arjun Malhotra",395975.97,2
BR0856,"Ahmedabad Branch 856",CUST035617,"Vivek Kumar",353496.24,3
BR0857,"Alwar Branch 857",CUST041501,"Kavita Joshi",481712.94,1
BR0857,"Alwar Branch 857",CUST078988,"Amit Joshi",299677.33,2
BR0857,"Alwar Branch 857",CUST052024,"Arjun Singh",299631.76,3
BR0858,"Bengaluru Branch 858",CUST015799,"Deepak Saini",457282.79,1
BR0858,"Bengaluru Branch 858",CUST021040,"Vikas Saini",380218.01,2
BR0858,"Bengaluru Branch 858",CUST093390,"Shreya Choudhary",370506.44,3
BR0859,"Kolkata Branch 859",CUST074020,"Komal Bansal",473011.84,1
BR0859,"Kolkata Branch 859",CUST082278,"Rohit Choudhary",343518.37,2
BR0859,"Kolkata Branch 859",CUST017188,"Shreya Choudhary",307485.45,3
BR0860,"Udaipur Branch 860",CUST069484,"Nikhil Yadav",341020.35,1
BR0860,"Udaipur Branch 860",CUST032670,"Rahul Kumar",334459.48,2
BR0860,"Udaipur Branch 860",CUST031297,"Rahul Mehta",317718.85,3
BR0861,"Kolkata Branch 861",CUST012915,"Shreya Rathore",352664.89,1
BR0861,"Kolkata Branch 861",CUST057398,"Pooja Saini",299970.24,2
BR0861,"Kolkata Branch 861",CUST080026,"Sneha Agarwal",299911.04,3
BR0862,"Bhopal Branch 862",CUST018278,"Priya Patel",547551.91,1
BR0862,"Bhopal Branch 862",CUST037943,"Neha Bansal",464473.46,2
BR0862,"Bhopal Branch 862",CUST038013,"Sneha Saini",456103.64,3
BR0863,"Pune Branch 863",CUST069148,"Pawan Kumar",505957.97,1
BR0863,"Pune Branch 863",CUST070794,"Kavita Sharma",426563.63,2
BR0863,"Pune Branch 863",CUST076857,"Amit Saini",375081.41,3
BR0864,"Alwar Branch 864",CUST027324,"Rahul Mishra",460278.50,1
BR0864,"Alwar Branch 864",CUST082988,"Kavita Patel",378394.99,2
BR0864,"Alwar Branch 864",CUST086937,"Manish Tiwari",299432.63,3
BR0865,"Lucknow Branch 865",CUST004543,"Arjun Kumar",559292.92,1
BR0865,"Lucknow Branch 865",CUST024734,"Meena Patel",299904.49,2
BR0865,"Lucknow Branch 865",CUST021205,"Komal Kumar",299112.82,3
BR0866,"Chandigarh Branch 866",CUST070442,"Priya Rathore",546007.16,1
BR0866,"Chandigarh Branch 866",CUST074329,"Pawan Agarwal",544301.23,2
BR0866,"Chandigarh Branch 866",CUST028397,"Sneha Mishra",355554.74,3
BR0867,"Jaipur Branch 867",CUST012746,"Riya Jain",358506.65,1
