Employee_ID,Employee_Name,Branch_ID,Designation,Department,Joining_Date,Salary,Employee_Status
EMP000882,"Kavita Joshi",BR0927,Manager,Finance,2022-09-04,175418.22,Unknown
EMP000883,"Manish Gupta",BR0843,Manager,Finance,2024-11-10,90997.61,Active
EMP000884,"Deepak Malhotra",BR0525,Officer,"Customer Service",2022-01-29,160880.89,Active
EMP000885,"Shreya Yadav",BR0502,Clerk,Sales,2022-04-02,78261.15,Inactive
EMP000886,"Deepak Jain",BR0314,Manager,Sales,2025-07-11,23401.97,Unknown
EMP000887,"Deepak Gupta",BR0208,"Assistant Manager",Finance,2023-10-20,133168.75,Unknown
EMP000888,"Vikas Sharma",BR0509,"Assistant Manager","Customer Service",2024-04-03,90046.88,Active
EMP000889,"Meena Kumar",BR0516,"Relationship Manager",Operations,2023-12-26,78613.18,Unknown
EMP000890,"Ankit Singh",BR0152,"Relationship Manager",IT,2025-01-08,130674.94,Active
EMP000891,"Pooja Malhotra",BR0753,"Assistant Manager",IT,2025-12-16,149689.98,Active
EMP000892,"Ankit Verma",BR0044,"Assistant Manager",Sales,2025-02-24,179115.56,Unknown
EMP000893,"Simran Rathore",BR0147,Manager,Sales,2022-04-24,176864.12,Unknown
EMP000894,"Sneha Saini",BR0710,Officer,Sales,2025-03-31,168783.70,Active
EMP000895,"Arjun Choudhary",BR0357,Clerk,"Customer Service",2023-02-28,25804.99,Unknown
EMP000896,"Karan Sharma",BR0815,Manager,HR,2022-01-21,175753.10,Active
EMP000897,"Vikas Tiwari",BR0953,"Assistant Manager","Customer Service",2025-05-13,35036.84,Active
EMP000898,"Riya Rathore",BR0737,Clerk,"Customer Service",2025-03-27,79710.06,Unknown
EMP000899,"Simran Saini",BR0770,"Relationship Manager","Customer Service",2022-03-20,84720.67,Active
EMP000900,"Anjali Sharma",BR0020,"Relationship Manager",Operations,2022-05-08,99165.44,Unknown
EMP000901,"Sneha Singh",BR0507,"Assistant Manager",HR,2022-09-25,103420.24,Active
EMP000902,"Sneha Mishra",BR0634,"Senior Officer","Customer Service",2023-05-01,117451.66,Unknown
EMP000903,"Anjali Mehta",BR0148,Manager,Loans,2023-02-14,58730.41,Active
EMP000904,"Nikhil Tiwari",BR0279,"Relationship Manager","Customer Service",2023-10-05,170486.86,Active
EMP000905,"Suresh Mehta",BR0415,"Assistant Manager",HR,2025-08-19,107870.26,Inactive
EMP000906,"Sneha Rathore",BR0079,"Senior Officer",Operations,2025-07-30,52095.81,Unknown
EMP000907,"Arjun Agarwal",BR0664,"Senior Officer",Finance,2023-09-28,168619.62,Active
EMP000908,"Nikhil Rathore",BR0898,Manager,HR,2022-04-06,105339.01,Inactive
EMP000909,"Neha Tiwari",BR0717,Clerk,Sales,2025-08-24,53289.70,Unknown
EMP000910,"Vivek Bansal",BR0065,Clerk,Sales,2025-04-06,113985.72,Unknown
EMP000911,"Pawan Saini",BR0347,Officer,Operations,2025-06-23,149333.36,Inactive
EMP000912,"Pawan Sharma",BR0768,Manager,HR,2024-12-07,153175.68,Active
EMP000913,"Nikhil Verma",BR0231,Officer,IT,2024-05-13,66227.79,Active
EMP000914,"Deepak Joshi",BR0866,Clerk,"Customer Service",2025-12-26,66909.65,Active
EMP000915,"Meena Malhotra",BR0708,Manager,IT,2025-02-17,142765.55,Inactive
EMP000916,"Anjali Joshi",BR0084,"Assistant Manager",Operations,2024-02-15,150255.78,Active
EMP000917,"Nikhil Choudhary",BR0605,"Relationship Manager",Loans,2025-08-21,102189.83,Active
EMP000918,"Riya Verma",BR0774,"Senior Officer",Sales,2022-04-04,31466.50,Unknown
EMP000919,"Nikhil Choudhary",BR0201,"Senior Officer",HR,2024-08-09,158663.38,Active
EMP000920,"Ankit Choudhary",BR0510,Manager,Sales,2025-04-28,83957.23,Unknown
EMP000921,"Meena Bansal",BR0083,Officer,Loans,2023-06-16,105665.77,Inactive
EMP000922,"Riya Verma",BR0323,Clerk,HR,2025-01-17,115310.76,Unknown
EMP000923,"Deepak Malhotra",BR0487,"Relationship Manager",Finance,2023-04-24,57848.55,Unknown
EMP000924,"Riya Mehta",BR0438,Officer,"Customer Service",2022-12-13,84609.91,Active
EMP000925,"Anjali Singh",BR0165,Officer,Operations,2024-01-21,2849.26,Unknown
EMP000926,"Manish Jain",BR0237,"Assistant Manager",IT,2025-04-17,40359.23,Unknown
EMP000927,"Neha Yadav",BR0036,"Assistant Manager",Sales,2025-03-18,133711.35,Inactive
EMP000928,"Komal Choudhary",BR0627,Clerk,Loans,2023-07-27,163335.40,Active
EMP000929,"Neha Tiwari",BR0247,"Assistant Manager",Operations,2022-01-20,66028.94,Inactive
EMP000930,"Simran Choudhary",BR0160,Manager,HR,2024-03-03,140317.63,Active
EMP000931,"Amit Kumar",BR0962,"Assistant Manager",Loans,2023-03-28,117711.75,Active
EMP000932,"Nikhil Choudhary",BR0124,Officer,Loans,2022-04-25,54086.85,Active
EMP000933,"Vikas Agarwal",BR0500,Officer,Finance,2022-06-21,27971.47,Active
EMP000934,"Pawan Rathore",BR0468,Clerk,Operations,2023-11-21,161821.74,Active
EMP000935,"Suresh Kumar",BR0041,Clerk,"Customer Service",2024-05-27,85037.75,Active
EMP000936,"Meena Sharma",BR0868,Clerk,Finance,2025-06-28,176406.35,Inactive
EMP000937,"Ankit Agarwal",BR0891,"Senior Officer",IT,2025-12-10,178967.26,Active
EMP000938,"Anjali Gupta",BR0080,Clerk,Finance,2023-01-13,168739.51,Unknown
EMP000939,"Amit Saini",BR0903,Clerk,IT,0000-00-00,87322.96,Unknown
EMP000940,"Suresh Yadav",BR0658,"Relationship Manager",Finance,2024-09-16,158741.37,Inactive
EMP000941,"Karan Bansal",BR0554,Manager,"Customer Service",2024-05-19,74672.35,Inactive
EMP000942,"Manish Joshi",BR0388,"Assistant Manager",HR,2025-11-21,37538.86,Inactive
EMP000943,"Riya Agarwal",BR0287,"Relationship Manager",IT,2024-10-01,124725.78,Active
EMP000944,"Deepak Saini",BR0179,Officer,Loans,2023-09-13,152345.40,Unknown
EMP000945,"Shreya Singh",BR0733,Clerk,Sales,2023-05-12,22546.26,Unknown
EMP000946,"Arjun Mehta",BR0089,"Assistant Manager","Customer Service",2022-11-23,118666.60,Unknown
EMP000947,"Sneha Gupta",BR0543,"Senior Officer",Finance,2025-03-30,70830.44,Active
EMP000948,"Deepak Mishra",BR0189,"Assistant Manager",HR,2022-02-16,174608.74,Inactive
EMP000949,"Meena Bansal",BR0285,"Senior Officer",HR,2025-12-19,102596.98,Inactive
EMP000950,"Meena Kumar",BR0899,"Assistant Manager",HR,2022-09-01,70611.87,Unknown
EMP000951,"Deepak Kumar",BR0526,"Relationship Manager","Customer Service",2025-07-26,140854.58,Active
EMP000952,"Neha Jain",BR0520,"Assistant Manager",Loans,2022-09-17,57037.87,Inactive
EMP000953,"Pawan Patel",BR0923,"Senior Officer",Loans,2023-09-08,38715.92,Active
EMP000954,"Riya Sharma",BR0626,"Assistant Manager",Finance,2022-03-08,143513.06,Unknown
EMP000955,"Deepak Malhotra",BR0045,"Senior Officer",IT,2024-11-13,108071.40,Active
EMP000956,"Deepak Singh",BR0987,"Assistant Manager",HR,2025-04-19,104157.86,Active
EMP000957,"Vivek Agarwal",BR0523,"Assistant Manager",Sales,2022-08-06,173400.45,Active
EMP000958,"Vivek Patel",BR0913,"Relationship Manager",Loans,2025-07-10,113262.69,Unknown
EMP000959,"Nikhil Bansal",BR0613,"Senior Officer",Sales,2025-06-14,80946.84,Unknown
EMP000960,"Kavita Jain",BR0801,Officer,Finance,2022-05-03,143261.06,Unknown
EMP000961,"Ankit Joshi",BR0915,"Senior Officer",Sales,2022-07-29,78349.47,Active
EMP000962,"Pooja Mishra",BR0659,"Relationship Manager",Finance,2025-05-09,143671.49,Unknown
EMP000963,"Deepak Rathore",BR0037,Clerk,Finance,2024-04-08,33997.02,Unknown
EMP000964,"Vikas Choudhary",BR0393,"Relationship Manager",Operations,2024-07-23,128063.44,Unknown
EMP000965,"Neha Kumar",BR0564,Manager,Operations,2022-01-09,94503.83,Active
EMP000966,"Meena Tiwari",BR0030,"Assistant Manager",Loans,2022-05-10,163871.80,Unknown
EMP000967,"Rohit Mehta",BR0386,"Senior Officer",Operations,2025-07-24,55362.37,Unknown
EMP000968,"Vikas Singh",BR0372,"Assistant Manager",HR,2023-10-30,82214.01,Unknown
EMP000969,"Pawan Verma",BR0494,Manager,Finance,2024-01-18,56110.91,Inactive
EMP000970,"Vikas Sharma",BR0614,"Senior Officer",IT,2025-06-26,39114.46,Active
EMP000971,"Nikhil Saini",BR0280,"Assistant Manager",Loans,2023-02-01,172883.60,Active
EMP000972,"Vivek Mishra",BR0240,"Senior Officer",IT,2022-04-29,132855.48,Unknown
EMP000973,"Komal Sharma",BR0586,Officer,Operations,2025-04-26,101321.94,Active
EMP000974,"Vivek Joshi",BR0219,Officer,Loans,2023-03-11,92616.11,Active
EMP000975,"Kavita Saini",BR0475,"Relationship Manager",HR,2023-10-20,172606.08,Unknown
EMP000976,"Meena Malhotra",BR0637,Manager,Operations,2022-07-19,46768.54,Active
EMP000977,"Riya Singh",BR0208,"Senior Officer",Loans,2022-03-18,107108.51,Unknown
EMP000978,"Vivek Joshi",BR0112,"Relationship Manager",Finance,2023-07-09,131313.14,Unknown
EMP000979,"Anjali Rathore",BR0437,Officer,HR,2024-10-26,108501.82,Active
EMP000980,"Meena Agarwal",BR0770,Officer,"Customer Service",2022-04-01,79698.54,Unknown
EMP000981,"Komal Verma",BR0092,Clerk,"Customer Service",2023-01-09,142684.97,Unknown
EMP000982,"Priya Patel",BR0918,"Assistant Manager",Loans,2025-11-05,54242.94,Unknown
EMP000983,"Riya Malhotra",BR0660,Manager,Operations,2024-01-31,52503.31,Inactive
EMP000984,"Arjun Joshi",BR0302,"Senior Officer",Finance,2023-08-18,147478.18,Active
EMP000985,"Manish Jain",BR0934,"Senior Officer",Sales,2022-04-24,170728.56,Inactive
EMP000986,"Deepak Saini",BR0955,Manager,Sales,2022-03-21,89689.01,Unknown
EMP000987,"Sneha Kumar",BR0956,"Senior Officer",Operations,2023-11-06,107137.25,Active
EMP000988,"Riya Saini",BR0526,Officer,Finance,2025-02-06,34487.57,Unknown
EMP000989,"Deepak Verma",BR0707,"Assistant Manager",Loans,2023-04-30,118604.60,Inactive
EMP000990,"Rahul Sharma",BR0011,"Senior Officer",Loans,2024-10-11,63446.81,Active
EMP000991,"Pooja Kumar",BR0436,"Senior Officer",IT,2023-09-20,6220.19,Active
EMP000992,"Pooja Joshi",BR0863,Clerk,HR,2023-10-30,68854.89,Unknown
EMP000993,"Neha Saini",BR0165,Officer,Sales,2024-11-29,32359.45,Active
EMP000994,"Amit Saini",BR0334,Officer,IT,2023-05-20,178953.96,Unknown
EMP000995,"Karan Choudhary",BR0809,"Assistant Manager","Customer Service",2022-08-17,179796.68,Unknown
EMP000996,"Karan Joshi",BR0143,Manager,"Customer Service",2024-11-23,60939.50,Unknown
EMP000997,"Anjali Yadav",BR0821,Officer,Operations,2024-08-10,151635.98,Active
EMP000998,"Pawan Singh",BR0502,Officer,Loans,2022-06-15,138276.91,Unknown
EMP000999,"Kavita Mishra",BR0473,Clerk,"Customer Service",2022-12-22,61153.57,Inactive
EMP001000,"Nikhil Rathore",BR0443,"Assistant Manager",Sales,2024-10-02,150277.89,Active
